usdprice,commodity,date,unit
0.5728,Plantains,2018-04-15,KG
0.358,Spinach,2018-04-15,KG
0.5728,Tomatoes (dried),2018-04-15,KG
0.8181,Rice (high quality),2018-04-15,KG
0.7554,"Rice (ordinary, second quality)",2018-04-15,KG
0.5111,Wheat flour,2018-04-15,KG
0.6327,Sugar (white),2018-04-15,KG
0.2388,Cassava (dry),2018-04-15,KG
0.6802,Maize (white),2018-04-15,KG
0.3723,Maize (yellow),2018-04-15,KG
0.7017,Maize flour,2018-04-15,KG
0.3938,Potatoes,2018-04-15,KG
0.7782,Rice (high quality),2018-04-15,KG
0.6887,"Rice (ordinary, second quality)",2018-04-15,KG
0.5728,Wheat flour,2018-04-15,KG
0.1074,"Eggs (white, AA)",2018-04-15,Unit
1.432,Fish (tilapia),2018-04-15,Libra
2.8639,Meat (chicken),2018-04-15,KG
2.7923,Cheese,2018-04-15,KG
1.074,Sugar,2018-04-15,KG
2.9939,Fuel (diesel),2018-04-15,Gallon
3.2359,Fuel (petrol-gasoline),2018-04-15,Gallon
1.8043,Beans (red),2018-04-15,KG
1.1456,Lentils (imported),2018-04-15,KG
0.3222,Bananas,2018-04-15,KG
1.2888,"Beans (red, fresh)",2018-04-15,KG
1.1456,Beans (string),2018-04-15,KG
1.0443,Broccoli,2018-04-15,KG
0.6444,Carrots,2018-04-15,KG
0.5728,Guava,2018-04-15,KG
0.6508,Mangoes,2018-04-15,KG
0.358,Papaya,2018-04-15,KG
0.5728,Plantains,2018-04-15,KG
0.2864,Pumpkin,2018-04-15,KG
1.074,Spinach,2018-04-15,KG
0.7321,Tomatoes,2018-04-15,KG
0.6444,Tomatoes (dried),2018-04-15,KG
0.541,Wheat flour,2018-04-15,KG
0.5799,Sugar (white),2018-04-15,KG
0.2685,Cassava (dry),2018-04-15,KG
0.3222,Potatoes,2018-04-15,KG
2.9219,Fuel (diesel),2018-04-15,Gallon
3.1657,Fuel (petrol-gasoline),2018-04-15,Gallon
0.3938,Bananas,2018-04-15,KG
0.9165,Blackberry,2018-04-15,KG
1.074,Broccoli,2018-04-15,KG
0.4654,Carrots,2018-04-15,KG
0.5449,Onions (red),2018-04-15,KG
0.179,Onions (white),2018-04-15,KG
0.1432,Pumpkin,2018-04-15,KG
1.074,Spinach,2018-04-15,KG
0.5567,Cassava (dry),2018-05-15,KG
0.3914,Maize (yellow),2018-05-15,KG
2.6095,Fish (tilapia),2018-05-15,Libra
6.1584,Meat (beef),2018-05-15,KG
2.0459,Meat (chicken),2018-05-15,KG
0.3827,Milk (pasteurized),2018-05-15,500 ML
0.6124,Sugar,2018-05-15,KG
2.9985,Fuel (diesel),2018-05-15,Gallon
3.2163,Fuel (petrol-gasoline),2018-05-15,Gallon
1.5657,Oil (vegetable),2018-05-15,L
2.0876,Beans (red),2018-05-15,KG
0.9394,Lentils (imported),2018-05-15,KG
0.6611,"Peas (green, dry)",2018-05-15,KG
0.8698,Blackberry,2018-05-15,KG
0.5219,Broccoli,2018-05-15,KG
0.2783,Carrots,2018-05-15,KG
0.5567,Mangoes,2018-05-15,KG
0.8003,Onions (red),2018-05-15,KG
0.3479,Oranges (big size),2018-05-15,KG
0.5915,Papaya,2018-05-15,KG
0.5219,Plantains,2018-05-15,KG
0.2088,Pumpkin,2018-05-15,KG
1.0438,Spinach,2018-05-15,KG
0.6611,Tomatoes (dried),2018-05-15,KG
0.8165,Rice (high quality),2018-05-15,KG
0.607,Sugar (white),2018-05-15,KG
0.3246,Cassava (dry),2018-05-15,KG
0.682,Maize flour,2018-05-15,KG
0.7696,Rice (high quality),2018-05-15,KG
0.6854,"Rice (ordinary, second quality)",2018-05-15,KG
0.5567,Wheat flour,2018-05-15,KG
1.3917,Fish (tilapia),2018-05-15,Libra
2.7835,Cheese,2018-05-15,KG
1.6492,Cocoa,2018-05-15,Libra
1.0438,Sugar,2018-05-15,KG
2.9957,Fuel (diesel),2018-05-15,Gallon
3.2368,Fuel (petrol-gasoline),2018-05-15,Gallon
1.5657,Oil (vegetable),2018-05-15,L
1.7536,Beans (red),2018-05-15,KG
1.1134,Lentils (imported),2018-05-15,KG
0.3131,Bananas,2018-05-15,KG
1.3222,Beans (string),2018-05-15,KG
0.3479,Broccoli,2018-05-15,KG
0.4871,Carrots,2018-05-15,KG
0.5567,Guava,2018-05-15,KG
0.6325,Mangoes,2018-05-15,KG
0.2783,Onions (red),2018-05-15,KG
0.3479,Oranges (big size),2018-05-15,KG
0.6089,Plantains,2018-05-15,KG
0.3479,Pumpkin,2018-05-15,KG
0.4175,Spinach,2018-05-15,KG
0.9488,Tomatoes,2018-05-15,KG
0.2992,Maize (yellow),2018-05-15,KG
0.8085,Rice (high quality),2018-05-15,KG
0.5236,Wheat flour,2018-05-15,KG
0.5978,Sugar (white),2018-05-15,KG
0.3479,Cassava (dry),2018-05-15,KG
2.9258,Fuel (diesel),2018-05-15,Gallon
3.169,Fuel (petrol-gasoline),2018-05-15,Gallon
0.9046,"Beans (red, fresh)",2018-05-15,KG
0.6959,Beans (string),2018-05-15,KG
0.9742,Blackberry,2018-05-15,KG
0.9742,Mangoes,2018-05-15,KG
0.4871,Onions (red),2018-05-15,KG
0.1879,Onions (white),2018-05-15,KG
0.553,Cassava (dry),2018-06-15,KG
0.0899,"Eggs (white, AA)",2018-06-15,Unit
2.592,Fish (tilapia),2018-06-15,Libra
2.0321,Meat (chicken),2018-06-15,KG
4.9766,Meat (pork),2018-06-15,KG
0.6082,Sugar,2018-06-15,KG
2.9783,Fuel (diesel),2018-06-15,Gallon
3.1947,Fuel (petrol-gasoline),2018-06-15,Gallon
1.5552,Oil (vegetable),2018-06-15,L
2.1427,Beans (red),2018-06-15,KG
0.9331,Lentils (imported),2018-06-15,KG
0.3802,Bananas,2018-06-15,KG
0.864,Beans (string),2018-06-15,KG
0.6912,Broccoli,2018-06-15,KG
0.2246,Carrots,2018-06-15,KG
0.3456,Mangoes,2018-06-15,KG
1.0368,Onions (red),2018-06-15,KG
0.3802,Oranges (big size),2018-06-15,KG
0.5184,Plantains,2018-06-15,KG
0.2246,Pumpkin,2018-06-15,KG
0.864,Spinach,2018-06-15,KG
0.5915,Sugar (white),2018-06-15,KG
0.6774,Maize flour,2018-06-15,KG
0.7741,Rice (high quality),2018-06-15,KG
0.6856,"Rice (ordinary, second quality)",2018-06-15,KG
0.553,Wheat flour,2018-06-15,KG
1.728,Fish (tilapia),2018-06-15,Libra
1.6381,Cocoa,2018-06-15,Libra
0.3283,"Sugar (brown, loaf)",2018-06-15,KG
2.9756,Fuel (diesel),2018-06-15,Gallon
3.2151,Fuel (petrol-gasoline),2018-06-15,Gallon
1.7418,Beans (red),2018-06-15,KG
1.1059,Lentils (imported),2018-06-15,KG
0.7534,"Peas (green, dry)",2018-06-15,KG
0.311,Bananas,2018-06-15,KG
0.8294,"Beans (red, fresh)",2018-06-15,KG
0.9874,Blackberry,2018-06-15,KG
1.1519,Broccoli,2018-06-15,KG
0.7603,Carrots,2018-06-15,KG
0.553,Guava,2018-06-15,KG
0.4838,Onions (red),2018-06-15,KG
0.3456,Oranges (big size),2018-06-15,KG
0.432,Papaya,2018-06-15,KG
0.7258,Plantains,2018-06-15,KG
0.5184,Spinach,2018-06-15,KG
0.864,Tomatoes,2018-06-15,KG
0.292,Maize (yellow),2018-06-15,KG
0.7963,Rice (high quality),2018-06-15,KG
0.5201,Wheat flour,2018-06-15,KG
0.3456,Cassava (dry),2018-06-15,KG
0.311,Potatoes,2018-06-15,KG
3.1477,Fuel (petrol-gasoline),2018-06-15,Gallon
0.8294,"Beans (red, fresh)",2018-06-15,KG
0.9874,Blackberry,2018-06-15,KG
1.1519,Broccoli,2018-06-15,KG
0.7603,Carrots,2018-06-15,KG
0.4838,Onions (red),2018-06-15,KG
0.4018,Maize (white),2018-07-15,KG
0.823,Rice (high quality),2018-07-15,KG
2.5825,Fish (tilapia),2018-07-15,Libra
6.0947,Meat (beef),2018-07-15,KG
4.9584,Meat (pork),2018-07-15,KG
0.3788,Milk (pasteurized),2018-07-15,500 ML
0.606,Sugar,2018-07-15,KG
2.9675,Fuel (diesel),2018-07-15,Gallon
1.5495,Oil (vegetable),2018-07-15,L
2.1349,Beans (red),2018-07-15,KG
0.9297,Lentils (imported),2018-07-15,KG
0.6542,"Peas (green, dry)",2018-07-15,KG
0.3616,Bananas,2018-07-15,KG
0.6198,Beans (string),2018-07-15,KG
0.5854,Blackberry,2018-07-15,KG
0.2238,Carrots,2018-07-15,KG
0.7575,Mangoes,2018-07-15,KG
0.9641,Onions (red),2018-07-15,KG
0.5165,Onions (white),2018-07-15,KG
0.3788,Oranges (big size),2018-07-15,KG
0.6198,Papaya,2018-07-15,KG
0.5165,Plantains,2018-07-15,KG
0.2238,Pumpkin,2018-07-15,KG
0.6887,Spinach,2018-07-15,KG
0.4132,Tomatoes,2018-07-15,KG
0.4132,Tomatoes (dried),2018-07-15,KG
0.4652,Wheat flour,2018-07-15,KG
0.5484,Sugar (white),2018-07-15,KG
0.4363,Cassava (dry),2018-07-15,KG
0.6542,Maize (white),2018-07-15,KG
0.3581,Maize (yellow),2018-07-15,KG
0.3099,Potatoes,2018-07-15,KG
0.6977,"Rice (ordinary, second quality)",2018-07-15,KG
0.5509,Wheat flour,2018-07-15,KG
0.1033,"Eggs (white, AA)",2018-07-15,Unit
1.3773,Fish (tilapia),2018-07-15,Libra
2.7547,Meat (chicken),2018-07-15,KG
1.6321,Cocoa,2018-07-15,Libra
1.033,Sugar,2018-07-15,KG
0.3271,"Sugar (brown, loaf)",2018-07-15,KG
0.5999,Sugar (white),2018-07-15,KG
2.9647,Fuel (diesel),2018-07-15,Gallon
3.2033,Fuel (petrol-gasoline),2018-07-15,Gallon
1.5495,Oil (vegetable),2018-07-15,L
1.1019,Lentils (imported),2018-07-15,KG
0.7507,"Peas (green, dry)",2018-07-15,KG
0.3099,Bananas,2018-07-15,KG
0.8264,"Beans (red, fresh)",2018-07-15,KG
0.8264,Beans (string),2018-07-15,KG
1.1477,Broccoli,2018-07-15,KG
0.6198,Carrots,2018-07-15,KG
0.5165,Guava,2018-07-15,KG
0.5509,Onions (red),2018-07-15,KG
0.3443,Onions (white),2018-07-15,KG
0.3788,Oranges (big size),2018-07-15,KG
0.6026,Papaya,2018-07-15,KG
0.2755,Pumpkin,2018-07-15,KG
1.033,Spinach,2018-07-15,KG
0.7978,Rice (high quality),2018-07-15,KG
0.241,Potatoes,2018-07-15,KG
2.8955,Fuel (diesel),2018-07-15,Gallon
3.1362,Fuel (petrol-gasoline),2018-07-15,Gallon
0.6198,"Beans (red, fresh)",2018-07-15,KG
0.6336,Blackberry,2018-07-15,KG
1.1477,Broccoli,2018-07-15,KG
0.6198,Mangoes,2018-07-15,KG
0.636,Onions (red),2018-07-15,KG
0.2755,Onions (white),2018-07-15,KG
0.2066,Pumpkin,2018-07-15,KG
0.5165,Spinach,2018-07-15,KG
0.3741,Maize (white),2018-08-15,KG
0.3446,Maize (yellow),2018-08-15,KG
2.4614,Fish (tilapia),2018-08-15,Libra
5.809,Meat (beef),2018-08-15,KG
4.726,Meat (pork),2018-08-15,KG
0.5776,Sugar,2018-08-15,KG
3.0456,Fuel (petrol-gasoline),2018-08-15,Gallon
1.4769,Oil (vegetable),2018-08-15,L
1.9035,Beans (red),2018-08-15,KG
0.8861,Lentils (imported),2018-08-15,KG
0.6236,"Peas (green, dry)",2018-08-15,KG
0.361,Bananas,2018-08-15,KG
0.4923,Beans (string),2018-08-15,KG
0.6564,Blackberry,2018-08-15,KG
0.3282,Broccoli,2018-08-15,KG
0.6564,Onions (red),2018-08-15,KG
0.4266,Onions (white),2018-08-15,KG
0.361,Oranges (big size),2018-08-15,KG
0.8205,Papaya,2018-08-15,KG
0.5251,Plantains,2018-08-15,KG
0.2133,Pumpkin,2018-08-15,KG
0.5579,Tomatoes (dried),2018-08-15,KG
0.7639,Rice (high quality),2018-08-15,KG
0.4956,Sugar (white),2018-08-15,KG
0.4375,Cassava (dry),2018-08-15,KG
0.6236,Maize (white),2018-08-15,KG
0.7183,Rice (high quality),2018-08-15,KG
0.6606,"Rice (ordinary, second quality)",2018-08-15,KG
0.0985,"Eggs (white, AA)",2018-08-15,Unit
1.3128,Fish (tilapia),2018-08-15,Libra
2.6255,Meat (chicken),2018-08-15,KG
1.5556,Cocoa,2018-08-15,Libra
0.9846,Sugar,2018-08-15,KG
0.3118,"Sugar (brown, loaf)",2018-08-15,KG
0.5601,Sugar (white),2018-08-15,KG
2.8602,Fuel (diesel),2018-08-15,Gallon
1.4769,Oil (vegetable),2018-08-15,L
1.0502,Lentils (imported),2018-08-15,KG
0.7155,"Peas (green, dry)",2018-08-15,KG
0.3282,Bananas,2018-08-15,KG
0.6564,"Beans (red, fresh)",2018-08-15,KG
0.9189,Beans (string),2018-08-15,KG
0.8438,Blackberry,2018-08-15,KG
0.3938,Carrots,2018-08-15,KG
0.3282,Onions (white),2018-08-15,KG
0.361,Oranges (big size),2018-08-15,KG
0.6564,Papaya,2018-08-15,KG
0.6564,Plantains,2018-08-15,KG
0.3282,Pumpkin,2018-08-15,KG
0.5967,Tomatoes,2018-08-15,KG
0.8533,Tomatoes (dried),2018-08-15,KG
0.7604,Rice (high quality),2018-08-15,KG
0.5235,Sugar (white),2018-08-15,KG
0.4102,Cassava (dry),2018-08-15,KG
0.2757,Potatoes,2018-08-15,KG
3.001,Fuel (petrol-gasoline),2018-08-15,Gallon
0.361,Bananas,2018-08-15,KG
0.6564,"Beans (red, fresh)",2018-08-15,KG
0.8205,Broccoli,2018-08-15,KG
0.2626,Carrots,2018-08-15,KG
0.9189,Mangoes,2018-08-15,KG
0.2954,Onions (white),2018-08-15,KG
0.1969,Pumpkin,2018-08-15,KG
0.6564,Spinach,2018-08-15,KG
0.7667,Cassava (dry),2018-09-15,KG
0.3777,Maize (white),2018-09-15,KG
0.7867,Rice (high quality),2018-09-15,KG
0.0867,"Eggs (white, AA)",2018-09-15,Unit
2.5002,Fish (tilapia),2018-09-15,Libra
5.9004,Meat (beef),2018-09-15,KG
4.8003,Meat (pork),2018-09-15,KG
0.3667,Milk (pasteurized),2018-09-15,500 ML
2.9075,Fuel (diesel),2018-09-15,Gallon
3.0936,Fuel (petrol-gasoline),2018-09-15,Gallon
1.5001,Oil (vegetable),2018-09-15,L
1.9335,Beans (red),2018-09-15,KG
0.9001,Lentils (imported),2018-09-15,KG
0.6334,"Peas (green, dry)",2018-09-15,KG
0.3667,Bananas,2018-09-15,KG
0.8334,Beans (string),2018-09-15,KG
0.6667,Onions (red),2018-09-15,KG
0.5,Onions (white),2018-09-15,KG
0.3667,Oranges (big size),2018-09-15,KG
0.9667,Papaya,2018-09-15,KG
0.5667,Plantains,2018-09-15,KG
0.2,Pumpkin,2018-09-15,KG
0.3334,Spinach,2018-09-15,KG
0.7769,Rice (high quality),2018-09-15,KG
0.7029,"Rice (ordinary, second quality)",2018-09-15,KG
0.6681,"Rice (ordinary, second quality)",2018-09-15,KG
0.5334,Wheat flour,2018-09-15,KG
2.6669,Meat (chicken),2018-09-15,KG
2.6002,Cheese,2018-09-15,KG
1.5801,Cocoa,2018-09-15,Libra
1.0001,Sugar,2018-09-15,KG
0.3167,"Sugar (brown, loaf)",2018-09-15,KG
0.5611,Sugar (white),2018-09-15,KG
3.1132,Fuel (petrol-gasoline),2018-09-15,Gallon
1.5001,Oil (vegetable),2018-09-15,L
0.7267,"Peas (green, dry)",2018-09-15,KG
0.6667,"Beans (red, fresh)",2018-09-15,KG
0.8097,Blackberry,2018-09-15,KG
0.5,Guava,2018-09-15,KG
1.6668,Mangoes,2018-09-15,KG
0.4,Onions (white),2018-09-15,KG
0.3667,Oranges (big size),2018-09-15,KG
0.5834,Papaya,2018-09-15,KG
0.6667,Plantains,2018-09-15,KG
0.3334,Pumpkin,2018-09-15,KG
0.3334,Spinach,2018-09-15,KG
0.606,Tomatoes,2018-09-15,KG
0.8667,Tomatoes (dried),2018-09-15,KG
0.7715,Rice (high quality),2018-09-15,KG
0.533,Sugar (white),2018-09-15,KG
0.2917,Cassava (dry),2018-09-15,KG
0.3667,Potatoes,2018-09-15,KG
2.8379,Fuel (diesel),2018-09-15,Gallon
3.0482,Fuel (petrol-gasoline),2018-09-15,Gallon
0.3667,Bananas,2018-09-15,KG
0.6667,"Beans (red, fresh)",2018-09-15,KG
0.7501,Beans (string),2018-09-15,KG
0.8334,Broccoli,2018-09-15,KG
0.3,Carrots,2018-09-15,KG
0.7244,Onions (red),2018-09-15,KG
0.2667,Pumpkin,2018-09-15,KG
1.1668,Spinach,2018-09-15,KG
0.3537,Maize (white),2018-10-15,KG
0.7609,Rice (high quality),2018-10-15,KG
2.4262,Fish (tilapia),2018-10-15,Libra
6.1141,Meat (beef),2018-10-15,KG
1.9022,Meat (chicken),2018-10-15,KG
0.3558,Milk (pasteurized),2018-10-15,500 ML
0.5629,Sugar,2018-10-15,KG
2.8562,Fuel (diesel),2018-10-15,Gallon
3.0415,Fuel (petrol-gasoline),2018-10-15,Gallon
2.0057,Beans (red),2018-10-15,KG
0.8734,Lentils (imported),2018-10-15,KG
0.647,"Peas (green, dry)",2018-10-15,KG
0.5176,Beans (string),2018-10-15,KG
0.3882,Broccoli,2018-10-15,KG
0.275,Carrots,2018-10-15,KG
0.5176,Mangoes,2018-10-15,KG
1.0352,Onions (red),2018-10-15,KG
0.6146,Papaya,2018-10-15,KG
0.5499,Plantains,2018-10-15,KG
0.1941,Pumpkin,2018-10-15,KG
0.3882,Tomatoes,2018-10-15,KG
0.7543,Rice (high quality),2018-10-15,KG
0.6838,"Rice (ordinary, second quality)",2018-10-15,KG
0.4193,Wheat flour,2018-10-15,KG
0.5076,Sugar (white),2018-10-15,KG
0.3364,Maize (yellow),2018-10-15,KG
0.6341,Maize flour,2018-10-15,KG
0.3364,Potatoes,2018-10-15,KG
0.7153,Rice (high quality),2018-10-15,KG
0.6507,"Rice (ordinary, second quality)",2018-10-15,KG
0.5176,Wheat flour,2018-10-15,KG
0.097,"Eggs (white, AA)",2018-10-15,Unit
0.9705,Sugar,2018-10-15,KG
0.3073,"Sugar (brown, loaf)",2018-10-15,KG
2.8539,Fuel (diesel),2018-10-15,Gallon
3.0609,Fuel (petrol-gasoline),2018-10-15,Gallon
1.6304,Beans (red),2018-10-15,KG
1.0352,Lentils (imported),2018-10-15,KG
0.3235,Bananas,2018-10-15,KG
0.647,Beans (string),2018-10-15,KG
0.878,Blackberry,2018-10-15,KG
0.8087,Broccoli,2018-10-15,KG
0.3558,Carrots,2018-10-15,KG
0.4852,Guava,2018-10-15,KG
1.1762,Mangoes,2018-10-15,KG
0.647,Onions (red),2018-10-15,KG
0.4205,Onions (white),2018-10-15,KG
0.3558,Oranges (big size),2018-10-15,KG
0.5661,Papaya,2018-10-15,KG
0.6146,Plantains,2018-10-15,KG
0.3558,Pumpkin,2018-10-15,KG
0.3882,Spinach,2018-10-15,KG
0.7764,Tomatoes (dried),2018-10-15,KG
0.2957,Maize (yellow),2018-10-15,KG
0.7409,Rice (high quality),2018-10-15,KG
0.4869,Wheat flour,2018-10-15,KG
0.5195,Sugar (white),2018-10-15,KG
0.4852,Cassava (dry),2018-10-15,KG
2.9979,Fuel (petrol-gasoline),2018-10-15,Gallon
0.3235,Bananas,2018-10-15,KG
0.7117,"Beans (red, fresh)",2018-10-15,KG
0.4852,Beans (string),2018-10-15,KG
0.9058,Mangoes,2018-10-15,KG
0.4529,Onions (white),2018-10-15,KG
0.647,Spinach,2018-10-15,KG
0.3347,Maize (white),2018-11-15,KG
0.0878,"Eggs (white, AA)",2018-11-15,Unit
5.9289,Meat (beef),2018-11-15,KG
1.8446,Meat (chicken),2018-11-15,KG
4.5173,Meat (pork),2018-11-15,KG
0.3451,Milk (pasteurized),2018-11-15,500 ML
2.7992,Fuel (diesel),2018-11-15,Gallon
2.9805,Fuel (petrol-gasoline),2018-11-15,Gallon
1.7881,Beans (red),2018-11-15,KG
0.847,Lentils (imported),2018-11-15,KG
0.6274,"Peas (green, dry)",2018-11-15,KG
0.5019,Blackberry,2018-11-15,KG
0.2823,Carrots,2018-11-15,KG
0.4392,Mangoes,2018-11-15,KG
0.4706,Onions (white),2018-11-15,KG
0.3137,Oranges (big size),2018-11-15,KG
0.5647,Papaya,2018-11-15,KG
0.5019,Plantains,2018-11-15,KG
0.3137,Pumpkin,2018-11-15,KG
0.6274,Spinach,2018-11-15,KG
0.3764,Tomatoes,2018-11-15,KG
0.4078,Tomatoes (dried),2018-11-15,KG
0.7278,Rice (high quality),2018-11-15,KG
0.6567,"Rice (ordinary, second quality)",2018-11-15,KG
0.4066,Wheat flour,2018-11-15,KG
0.575,Cassava (dry),2018-11-15,KG
0.3262,Maize (yellow),2018-11-15,KG
0.3764,Potatoes,2018-11-15,KG
0.6948,Rice (high quality),2018-11-15,KG
0.6298,"Rice (ordinary, second quality)",2018-11-15,KG
0.5019,Wheat flour,2018-11-15,KG
0.0941,"Eggs (white, AA)",2018-11-15,Unit
1.2548,Fish (tilapia),2018-11-15,Libra
2.5096,Meat (chicken),2018-11-15,KG
2.4469,Cheese,2018-11-15,KG
1.4869,Cocoa,2018-11-15,Libra
0.9411,Sugar,2018-11-15,KG
0.298,"Sugar (brown, loaf)",2018-11-15,KG
0.6125,Sugar (white),2018-11-15,KG
1.4117,Oil (vegetable),2018-11-15,L
1.5811,Beans (red),2018-11-15,KG
1.0038,Lentils (imported),2018-11-15,KG
0.6839,"Peas (green, dry)",2018-11-15,KG
0.3137,Bananas,2018-11-15,KG
0.5647,"Beans (red, fresh)",2018-11-15,KG
0.3764,Beans (string),2018-11-15,KG
0.6534,Broccoli,2018-11-15,KG
0.251,Carrots,2018-11-15,KG
0.4706,Guava,2018-11-15,KG
0.4279,Mangoes,2018-11-15,KG
0.8784,Onions (red),2018-11-15,KG
0.3137,Oranges (big size),2018-11-15,KG
0.549,Papaya,2018-11-15,KG
0.549,Plantains,2018-11-15,KG
0.3137,Pumpkin,2018-11-15,KG
0.2852,Tomatoes,2018-11-15,KG
0.6274,Tomatoes (dried),2018-11-15,KG
0.2992,Maize (yellow),2018-11-15,KG
0.7112,Rice (high quality),2018-11-15,KG
0.4815,Wheat flour,2018-11-15,KG
0.5353,Sugar (white),2018-11-15,KG
0.2823,Potatoes,2018-11-15,KG
1.1293,Fish (tilapia),2018-11-15,Libra
2.7336,Fuel (diesel),2018-11-15,Gallon
2.9378,Fuel (petrol-gasoline),2018-11-15,Gallon
0.3451,Bananas,2018-11-15,KG
0.2353,Beans (string),2018-11-15,KG
0.2823,Carrots,2018-11-15,KG
0.3764,Mangoes,2018-11-15,KG
0.3137,Onions (white),2018-11-15,KG
0.2196,Pumpkin,2018-11-15,KG
0.9411,Spinach,2018-11-15,KG
0.6164,Cassava (dry),2018-12-15,KG
0.3481,Maize (white),2018-12-15,KG
0.721,Rice (high quality),2018-12-15,KG
0.0863,"Eggs (white, AA)",2018-12-15,Unit
2.3114,Fish (tilapia),2018-12-15,Libra
5.8248,Meat (beef),2018-12-15,KG
4.438,Meat (pork),2018-12-15,KG
0.339,Milk (pasteurized),2018-12-15,500 ML
0.7212,Oil (vegetable),2018-12-15,L
1.7567,Beans (red),2018-12-15,KG
0.8321,Lentils (imported),2018-12-15,KG
0.6164,"Peas (green, dry)",2018-12-15,KG
0.339,Bananas,2018-12-15,KG
0.7705,Blackberry,2018-12-15,KG
0.9246,Broccoli,2018-12-15,KG
0.4315,Carrots,2018-12-15,KG
0.5856,Onions (white),2018-12-15,KG
0.3698,Oranges (big size),2018-12-15,KG
0.5239,Papaya,2018-12-15,KG
0.2157,Pumpkin,2018-12-15,KG
0.678,Spinach,2018-12-15,KG
0.4623,Tomatoes (dried),2018-12-15,KG
0.6564,"Rice (ordinary, second quality)",2018-12-15,KG
0.5686,Sugar (white),2018-12-15,KG
0.6164,Cassava (dry),2018-12-15,KG
0.5856,Maize (white),2018-12-15,KG
0.6403,"Rice (ordinary, second quality)",2018-12-15,KG
0.0925,"Eggs (white, AA)",2018-12-15,Unit
2.4655,Fish (tilapia),2018-12-15,Libra
2.4655,Meat (chicken),2018-12-15,KG
2.4039,Cheese,2018-12-15,KG
2.9217,Cocoa,2018-12-15,Libra
0.6272,Sugar (white),2018-12-15,KG
2.9275,Fuel (petrol-gasoline),2018-12-15,Gallon
1.3869,Oil (vegetable),2018-12-15,L
1.5533,Beans (red),2018-12-15,KG
0.2466,Bananas,2018-12-15,KG
0.4931,"Beans (red, fresh)",2018-12-15,KG
0.7045,Blackberry,2018-12-15,KG
1.1557,Broccoli,2018-12-15,KG
0.339,Guava,2018-12-15,KG
0.2466,Oranges (big size),2018-12-15,KG
0.4006,Papaya,2018-12-15,KG
0.4623,Plantains,2018-12-15,KG
0.5042,Tomatoes,2018-12-15,KG
0.3001,Maize (yellow),2018-12-15,KG
0.4615,Wheat flour,2018-12-15,KG
0.4623,Cassava (dry),2018-12-15,KG
0.339,Potatoes,2018-12-15,KG
2.3423,Fish (tilapia),2018-12-15,Libra
2.6683,Fuel (diesel),2018-12-15,Gallon
2.8653,Fuel (petrol-gasoline),2018-12-15,Gallon
0.3698,Bananas,2018-12-15,KG
0.4931,"Beans (red, fresh)",2018-12-15,KG
0.5393,Beans (string),2018-12-15,KG
1.2328,Broccoli,2018-12-15,KG
0.3082,Carrots,2018-12-15,KG
1.0047,Onions (red),2018-12-15,KG
0.5547,Onions (white),2018-12-15,KG
0.2157,Pumpkin,2018-12-15,KG
0.9246,Spinach,2018-12-15,KG
0.5734,Cassava (dry),2019-01-15,KG
0.7467,Rice (high quality),2019-01-15,KG
6.0205,Meat (beef),2019-01-15,KG
1.873,Meat (chicken),2019-01-15,KG
4.587,Meat (pork),2019-01-15,KG
0.3504,Milk (pasteurized),2019-01-15,500 ML
0.5734,Sugar,2019-01-15,KG
2.8264,Fuel (diesel),2019-01-15,Gallon
1.4334,Oil (vegetable),2019-01-15,L
1.9113,Beans (red),2019-01-15,KG
0.7327,Lentils (imported),2019-01-15,KG
0.6371,"Peas (green, dry)",2019-01-15,KG
0.3185,Bananas,2019-01-15,KG
0.5734,Blackberry,2019-01-15,KG
0.3823,Broccoli,2019-01-15,KG
0.3026,Carrots,2019-01-15,KG
0.5734,Mangoes,2019-01-15,KG
0.7327,Onions (red),2019-01-15,KG
0.7327,Onions (white),2019-01-15,KG
0.3185,Oranges (big size),2019-01-15,KG
0.7008,Papaya,2019-01-15,KG
0.223,Pumpkin,2019-01-15,KG
0.3185,Spinach,2019-01-15,KG
0.7008,Tomatoes,2019-01-15,KG
0.7471,Rice (high quality),2019-01-15,KG
0.6791,"Rice (ordinary, second quality)",2019-01-15,KG
0.5708,Sugar (white),2019-01-15,KG
0.6371,Cassava (dry),2019-01-15,KG
0.6052,Maize (white),2019-01-15,KG
0.3313,Maize (yellow),2019-01-15,KG
0.6243,Maize flour,2019-01-15,KG
0.7276,Rice (high quality),2019-01-15,KG
0.653,"Rice (ordinary, second quality)",2019-01-15,KG
0.5097,Wheat flour,2019-01-15,KG
0.0956,"Eggs (white, AA)",2019-01-15,Unit
1.2742,Fish (tilapia),2019-01-15,Libra
2.4846,Cheese,2019-01-15,KG
0.9556,Sugar,2019-01-15,KG
0.6236,Sugar (white),2019-01-15,KG
2.8239,Fuel (diesel),2019-01-15,Gallon
3.0259,Fuel (petrol-gasoline),2019-01-15,Gallon
1.6055,Beans (red),2019-01-15,KG
1.0193,Lentils (imported),2019-01-15,KG
0.6944,"Peas (green, dry)",2019-01-15,KG
0.3185,Bananas,2019-01-15,KG
0.5734,"Beans (red, fresh)",2019-01-15,KG
0.9556,Beans (string),2019-01-15,KG
0.9101,Blackberry,2019-01-15,KG
1.3274,Broccoli,2019-01-15,KG
